We had my Mother 's Birthday Party
Pretty cool little cheap place . For
Ordinarily , a place this kitschy ,
I came here to do one of
I ate here once and the food
Great property in an outstanding location !
fuhhinally tried HI Tide Poke & Raw
Great overall . The poke nachos were
Went here with a big group of
This business is a surprising find just
It 's like a portal to another
Get the tuna nachos . Just get
Great time on the RSRV floor like
You get what you pay for but
Got the Ultimate Wash for 44.95 .
Received a mailer and was due for
We went shopping at Shops at Don
I do n't usually give one star
REVIEW SUBJECT TO CHANGE : recently moved
I loved the .99 cent shrimp cocktail
What a lovely hotel . I felt
Great selection of beer . Foods ok
Awesome snack-food and fast-food place ! We
One of the swankiest spots in Cleveland
Ok , so I have to admit
John and his crew are great -
I came , walked to the table
Love this lounge . They play a
Seriously lazy staff . I 'm a
Really really good poke bowl ! Fresh
Paid my first visit to Voodoo (
One of my favourite locations . I
Amazing fast food . Pictures do n't
Went to Centrifuge on a Sunday night
This place is the best bang for
I have been to numerous hotels that
This letter is to complain about the
IMPRESSED ! ! ! When I walk
Got the Ahi tuna bowl - the
What an awesome experience and excellent food
What an amazing car wash ! !
Beautiful hotel . The staff was very
Voodoo has been one of my favorite
What can I say . Its down
Out of all the jack Astor 's
I asked for an estimate for how
The GM Jim helped us out and
Stayed here for a quick trip to
My wife and I stayed here for
Love it ! Very friendly staff and
This place is absolutely amazing ! I
Very nice lounge in MGM Grand .
Been going hear awhile , they used
I love my car , its a
This place is located inside Fremont Hotel
1st time in Cleveland this weekend .
Heard a great deal about this place
I took my mini van here because
Incredibly impressed with their customer service .
Great location in the hotel ! Its
They could use some more healthy options
Came to this Lounge , was attended
Jim and his team were great .
We rolled in on a Monday ,
If beer was a human , just
First time coming here , and I
Other than one time where my ac
jim and his teams amazing ! !
Great suggestion by my colleague ! I
We were able to grab some seats
The food amazing , the service incredible
Try the Oxtail Soup Combo ! Tucked
Very nice , clean , upscale hotel
Got here at 5:45 and wanted to
Great beers , cool vibe , happy/cheerful/passionate
Wow is all i can say !
Really bad dry stale bland food .
Good booze , ambience , and great
this is a hip , cool ,
I got my oil changed on Saturday
What a cool place in an unexpected
This location is very good . Service
Love this location , especially summer time
Wow , what a great find inside
Over-hyped . For the price and image
Beyond pleased with the service I received
I 've yet to visit the Meadville
Surprisingly affordable and hearty fare given that
I wish I had been here longer
Complete scam artists this all starts with
Found John to be very rude .
This is a beautiful hotel , in
Amended review . Jake , one of
yuck . portions are tiny and food
Bartender Jordon was awesome ! Good drinks
generally speaking franchises dont impress me.much so
As we were staying in the MGM
Came here today for a Friday lunch-out
If you want to experience one of
Bought a groupon- they washed my car
When I was wandering around I discovered
The people that work at Meineke on
I tried this place again after hearing
While the beers are not my tippy-top
Overpriced and service is lackluster . I
I would never stay here again ;
Based on yelp reviews I decided to
HI Tide is a fun new spot
I feel almost awkward award Jack 's
My sister and I splurged for the
Just came back from an oil change
Probably the best hotel I 've stayed
Not ideal for business travelers - no
Excellent quality fish , wonderful staff and
if i could give a negative star
I was excited to visit this place
I do n't remember coming here ,
Truly my favorite bar in Pittsburgh .
Excellent service , upscale updated rooms .
The staff were very friendly and helpful
Let me start off by saying that
... great place for drinks and apps
This place is alright ... drinks are
Very cool atmosphere . Large bar area
What made me get a high rating
`` You Get What You Pay For
My family and I came here for
3.5 stars . After the max exodus
Coming from the Meadville area , I
This bar is pretty interesting ! The
The most basic carwash is $ 14.99
An okay bar located right next to
There r still cheap eats to be
Went here at about 9pm on a
Our `` reserved room '' is really
I had the 2 choice meal with
After reading several bad reviews I would
Fun Atmosphere / not well thought out
We walked into this restaurant with just
I prepaid for a hand wax and
I went to the New Year 's
It just was n't good . I
Cool place to hang out at ..
Friendly staff , good poke and decent
2016 Yelp 100 Review Challenge - 28/100
I always have a great time when
Beautiful , trendy hotel in downtown CLE
A must try bar at Mgm .
I do n't know how to give
Spent New Year 's Eve there with
I had a business meeting this morning
* * * * SCAM ALERT *
All sizzle , little steak . Having
awesome spot ! great atmosphere , love
I have been to a couple of
Went to this place and the food
Really cool atmosphere ! Huge garage space
The poke nachos was delicious and a
Staff was extremely friendly and helpful .
This place is ridiculously beautiful and high
This was our first dinner in Canada
Very nice , clean , upscale hotel
My SUV was overheating . Like almost
First time trying this cuisine although I
I went there for the first time
Not sure how to pronounce `` Poke
Why do I even bother .... going
Love this place ! Excellent craft beers
High school cafeteria food quality to match
Disappointed ! Had an appointment for an
I heard about their sale on Lobster
Love this place ! Excellent for a
This is the place to go if
The food was fantastic and the service
I 'm a big fan of what
food is not great here , usually
I am in LOVE with this place
I was checking out potential brewery stops
If you like the club scene then
This place is the BOMB . Boyfriend
Stayed on a Saturday night and found
We came here for a nearby dinner
I 've received great service at this
Just a Deli that sells $ .99
So here 's the low down on
I did n't hate it .. but
Love love love ! Atmosphere is awesome
Returned here last night for a quick
Simply the best car wash in the
Bar stop # 4 of 4 day
Do you remember that chinese place at
WORST SERVICE OF LIFE FIRST AND LAST
If I could give Meineke ZERO stars
Great customer service ... Thought my tailpipe/muffler
Everything is awesome . The asian worker
Meineke has always been the go to
nice staff .. disgusting food . I
Best location in Toronto . Jack Astors
Yup . Best hotel in the US
Got my car detailed here and it
Our family friend recommended eating the oxtail
I did n't stay at the hotel
When I first found out Voodoo Brewery
Beautiful modern room with alot of space
Went back on the 72 hour rain
Tried Hi Tide on a Tuesday night
First of all go see Ben ,
Amazing fresh fish , the nachos are
For a quick light snack , who
We were starving at about 4AM and
Service is quick and friendly . Overall
This place is great . I traveled
Easily the coolest place I 've ever
My favorite LV bar . EVER .
I had the classic poke . It
Great place , good ambiance & good
I loved Voodoo when it first opened
Cool open atmosphere . Excellent beers .
I was told by a different company
Very short visit . Walked in at
Love all the chalk art ! This
Great service and strong drinks ! Visually
Classic Car Wash is the place to
PLEASE SAVE YOUR TIME , MONEY AND
Great Fresh Flavors ! ! ! !
Fabulous restaurant . I had the shrimp
I will give this place 0 star
WOW ! ! ! Just WOW !
I remember the old Jack Astors in
I tried it today for the first
Took my girlfriend here for her 21st
Would highly recommend Metropolitan 9 ! !
I just want to say how great
Despite my mid range rating , I
Always a delight to slip over to
My new favorite place ! ! Amazing
Super cool environment to visit while enjoying
My girlfriend and I came late one
The bar is dead ! ! And
Came in late on a Saturday night
Good music , and great spot to
H2P . All I need to say
Oh Man ! This is such a
I always stay at the MGM when
Boyfriend and I were in for an
Service was okay . Love the tuna
Greatest team I 'm dealt with in
I blame Centrifuge for beginning my obsession
The staff there at the 9 was
This place is a drunk mans Disneyland
These are some of the most helpful
Honest , fast and friendly ! They
Thought I would venture outside of the
Just stayed here for a two day
Went here for an early dinner one
Free inspections and courtesy code-reads for dash
I am so excited to find out
2.5 stars- Decent drinks , not too
Surprised this is a Marriott hotel the
We had a problem with an online
Voodoo is from my hometown and I
Full disclosure : I am a Marriott
Good customer service . They did n't
The food is okay , but honestly
Centrifuge is located inside the MGM .
Remember back in the day when Jack
In two years I have been there
Large space for group events and great
I 've always liked Jack Astors .
I sent my wife to Meineke to
Decided to not go to my car
Ok place to hang out for a
I havent made it to too many
Meh . I 've been here twice
Food was delicious and the portions were
Definitely the hot place to be right
Exploring microbreweries today ; the Voodoo Brewery
Great atmosphere . I actually had a
A little confusing to find , but
I have pulled in to Hi Tide
Jim and his team of mechanics do
So here is my view and I
I went to Voodoo Brewery for a
I have updated my review to reflect
Update to my review . I recently
People who will not like this hotel
Went here with a groupon , and
Been bringing my Toyota here for some
Upon entering this JA on NYE ,
Great bunch of guys . Very friendly
I am most lamentably and embarrassingly remiss
Their website mentions that `` all of
This place is ... passable . I
I have been to VooDoo Homestead a
Worst customer service ! Just brought my
I had a lobster roll to go
This place is a joke . I
Last time I was there my wife
Came for a car wash. Closed but
NIce bar with chill vibe . Nothing
Love these guys always give me 110
Hung out with friends and we got
After attending the second day of LIB
NOT OPEN UNTIL 7am ! ! !
This is the only place i will
My preferred Jack Astors in Toronto .
classic car spa was my favorite car
I like this car wash. My truck
My family and I stayed two nights
If I could give this no star
We had an excellent meal at HI
awful experience . They changed me $
Newfangled . Mouth-watering . Costly . Chic
WARNING : if you must have poke
They lost me at $ 50 Oil
Decent bar . It is hopping the
This was our first trip to Voodoo
WORST . CARWASH . EVER . Save
They have the famous ,99 shrimp cocktail
We were told by locals in Las
Arrived at 7:45am to just get an
This is the BEST HOTEL in downtown
I went in for a oil change
The guys and gals at Classic Car
Was my pregame and postgame food for
A poke invasion has finally swept through
Gamble and the bartenders will hook you
Run of the mill cheap Chinese fast
This car wash is the best !
This is the Jack 's that I
I had heard about the 99 cent
This is one of the hottest hotels
My wife and I used to go
Good place to get something to eat
Cool design and super trendy ; however
Actually , I really liked this little
Cool lounge * very sleek and modern
I want to thank Pepper the Bartender
Typical Jack 's , no matter which
My first experience as a 21 year
This is one of my favorite bars
EXTREMELY BAD customer service . I decided
Not too bad . This is fairly
First time poke bowl experience . Overall
We took our car in for a
Ah , a bar in the MGM
Favorite place for Poke bowls . Always
I 've been here before they did
Terrible ! Most of the time I
This is just standard corporate Jack Astor
Pretty nice bar area -- its quiet
Great place to go get drinks rather
My friend drove all the way here
What a remarkable renovation ! These guys
I am so disappointed , when I
I 've had all good experiences at
I finally got an email response from
I went there today to get my
I headed over to the location at
Centrifuge is one of the bars we
Ugh ! Did n't want to write
Bad slow service . When you order
So this little gem has 99 cent
I just moved to Arizona and did
The last 2 times I have been
We were excited to hear of a
I came for their $ 15 lobster
Great hangout place . Definitely get the
It 's decent food downtown , but
THEY ARE SCAMM ! ! ! !
Got to go here for oxtail soup
This place is so honest and friendly
If I could give this place a
Where oh where do I begin ?
3 and a half stars ? seriously
It pains me to have to do
Close to home .... but would never
Horrible expensive precooked microwaved food .. this
This place is a favorite on a
I honestly do n't even want to
This was one of my favorite places
Second time to the Foodoo truck ,
Downtown prime location . The restaurant has
Service was quick and Jim and his
If there were a zero star ,
Hi Tide Poke & Raw Bar is
Centrifuge is still a fun place to
Went in for an oil change and
First of all , let me say
Very cool bar ! I really liked
I came in to get the studs
YAAAAAAASSS ! ! LURVE this place !
One of the best deals in Downtown
Thanks but no thanks ! I got
How can you not love a beer
Ended up going twice while I was
I got a dozen oysters , three
Great place to go get drinks rather
Rick and Jim always take great care
Cozy little spot with a fresh vibrant
Has to be the best deal on
Horrible service from cashier , nothing but
SO SO VERY IMPRESSED ! Very friendly
I usually come here for their barrel
Stopped by for a few cocktails last
Felt like I had to report this
I went here to get my car
Hands down the best oxtail soup here
Let me first say that I went
Not the place to host your wedding
It is , like all tourist attraction
I had to wait for awhile before
My friend and I came here on
Voodoo is one of my favorite breweries
I am returning in 2018 ! !
$ 6.99 steak and eggs breakfast from
Cheap and good food . Had the
I too , came here , for
Must say . The Decuces combo is
Love the place . Great atmosphere .
I was really excited to stay at
THEY ARE SCAMMERS ! ! ! !
Very impressed . Food quality was excellent
Great car wash . Perfect location along
Late night dining - After a night
I 've been to the Meadville brewery
Usually have a mediocre service experience but
Great car wash . Perfect location along
Everyone please beware workers there steal from
We went to get a smog check
The Metropolitan at the 9 is a
This is quite a nice hotel .
Came here last night for a couple
This place has some of the freshest
I will never go back to this
Nice location , comfortable seating , if
3.5 stars . Every 30 minutes or
good gawd , that oxtail soup is
Always excellent service here . The sauced
The oxtail soup is soooooo good .
Was on vacation for a high school
the wait staff is usually friendly ,
This place is located in the Fremont
Voodoo is absolutely a world class brewery
Wow ! i came in last night
Wow , what happened to Chico 's
Want a huge hoagie ? Triangle bar
I thought it was fair . Went
It 's ok but they are overcharging
Food : 2.5/5 Atmosphere : 3.5/5 Service
Great great food ! Very nice owners
Greasy , low quality , disgusting food
Their lounge fries are fantastic . Always
Oh yum . I was driving around
Over an hour for basic oil change
Two battleships to go .. cheese steak
Yes , the hush puppies are AMAZING
Late night heavy snack ! hahah .
Ok first I want to say how
I ( finally ) gave Jamburritos another
My co-workers and I come here for
popped in here for a few drinks
Gross ! ! I tried it cuz
I ca n't explain how bad this
So we come here about once a
I came here for the first time
First of all , this place is
We love Barros ! ! Usually go
Beautiful dining room . Delicious petite filet
I ordered two kids meals online and
It was pricey but the staff was
NPL is a great restaurant and I
Nice atmosphere , but nothing to write
Funny how this car wash claim that
Had to wait one hour for our
Love this place . I 've been
Pretty good deal we got . We
one of the few chains i would
Love coming here for a chinese buffet
Got Five more subs for my 31st
I agree with other reviews that the
We came to this place attracted by
Everyone was very nice when I went
When I 'm in the mood for
oh waffle house gods in the sky
This place is awesome ! ! Vibe
Small seating available but service was prompt
We have eaten here for years and
My husband made this reservation . The
Terrific , authentically prepared Cajun food .
Update : Before reading this review please
I love this cafe ! `` Lazy
My first time here , heard a
I have been here a few times
The experience was exquisite but few remarks
Delicious homemade food ! Friendly , competent
NPL is very close to home and
No need to be so unfriendly (
Food , service and ambiance was PERFECT
* Caramel by City High * 5
been going here for years , there
I generally like the Embassy Suites ,
Literally the best food truck I 've
fantastic , we tried 5 items and
Happy Birthday to my Hakka Wife !
Not far from the house I really
I love bao , have n't had
First time there , had 10oz filet
Wings and burgers are always good here
Pizza was good - a bit skimpy
Dumpling is in their name and I
I have mixed feelings about North Park
I thought this place was kind of
Barros actually has some of my favorite
Please do not go and eat here
Part Two to my previous review of
Came here for late lunch with my
Great drink Great atmosphere Love the old
Local family friendly cafe at Coxwell and
I got a grilled catfish burrito for
The food is cold , ir has
Wonderful little cafe with excellent breakfast and
Stumbled this place at 1 am while
Banh Mi is that place to go
We have been eating here for years
Fast , friendly , but flavorless .
1st time experience ... very positive .
The service is ok but I did
Used to order from here a lot
My husband and I have ordered from
This is not a review on the
Awesome place checked on after a Dbacks
Never seen so many TVs in my
Here we go again ... worst car
Good quality food , great value ,
Usually a HUGE fan of chicos .
What I love about Yelp is that
0 Stars ! ! ! Horrible Service
At times we have had great pizza
Overall , the cleanliness of the hotel
My sister went and had her car
Favourite southern Italian in Toronto . Wish
Negative stars if possible , save your
The food was OK the service was
I had an empty stomach and time
Disgusting . Tomatoes in the noodles ,
Wonderful experience and it feels like a
All I can say is ... AMAZING
Sandwiches are n't highly visible amongst the
Went back to Lazy Daisy 's after
I 'm a student and I ca
Before I went vegan I would always
Great local cafe with delicious eats &
Always has a place in my heart
Terrible experience here , the fat dude
I came here just before walking over
For a place open 24 hours it
My husband and I have been on
Hands down the best place to get
This was a huge disappointment . There
I have lived in Las Vegas all
You ca n't go wrong with this
Great pizza and even better wings .
Just like most Waffle House 's ...
After my review , I feel I
I have never been a big fan
Finally a place that open late .
Lazy Daisy 's is such a welcome
chicken `` works '' giant burrito .
Have n't been there in a while
Think fresh bread , fresh vegetables ,
Really great room and location . Room
MMM Chicos . I have been coming
Very delightful atmosphere . Calm and serene
Omg best cheese steak ever ! !
Omg ! So enjoyed the long salt
Wow I 've lived in Las Vegas
Of the million trips I make to
Ok , so we finally decided to
I 'm am use to a certain
Ask for Trish or Dan ! !
This place was not what it was
Wed , 5/8 - I found the
Noodles tasted like dishwater . It is
The food was tasty and fully stocked
I went here yesterday to meet some
Great concept . Nice `` industrial ''
My wife is full , that 's
I like this place . It has
Five stars for the great coffee -
I ca n't wait to come again
This place is as good as it
I have loved this place since I
Excellent service and really good food .
Solid 4.5 stars . I , like
Worth the trip just for the ranch
I live in the neighbourhood and really
Perfect sub in a real PGH neighborhood
great experience worth Ken and johnny ...
I rarely leave reviews , but read
Lounge fries , lounge fries and more
Today was me and my wife 's
So while my in-laws were in line
I want to love lazy daisy .
Quite possibly the best meal I have
I love this place . I had
Really bad car wash . They take
How amazing is this place ? !
Just go here , and order a
The lounge fries . Oh god ,
We ordered delivery and got the Family
I 've been traveling for work a
I 've been a Wacky Wings customer
Love this place ! They have board
Yummy waffles , quick , friendly service
Gon na get some cold cuts today
The food is ok but they have
Always the same great food and drinks
This is my go to spot for
I went here a couple weeks back
After walking on foot , in my
Came in for brunch this Saturday morning
Love everything . The tacos , the
Maybe it was an off day ,
No complaints here ! One of the
Do not eat here any place that
Love this Barro 's pizza place .
This was an awesome find ! We
Just ok . Nothing amazing . Although
J and I decided to go to
Mmmmmm thicc and fried potatoes .... with
I probably can eat a whole lb
Good pizza & hot wings , have
Been a loonnng customer .. Never been
I 've been coming here since the
I 've ordered in and had it
I had a pork belly steamed bao
This is by far the worst location
Giving it 4 because the toppings &
First things first , this is the
After a night of reveling and beer
My Wife & I stepped into the
The chef and owner greets you warmly
The food looked better than it tasted
I enjoy Chicos Tacos when I am
Amazing Salon ! Great Pedicures from Johnny
my husband , daughter and brother in
The warm earth tones in this lounge
Great beer Friendly staff Good food Big
OMG they had so many empty tables
TRAVELERS BEWARE ! If 0 stars was
The food was excellent and the customer
This place used to be OK ,
Walked past this place a lot and
Heading out for the night and want
TRAVELERS BEWARE ! If 0 stars was
It looks like the workers really do
Peep deez FRITES . Big portions and
A dive bar with a family atmosphere
Always aware of the hype but rarely
Happy hour until 8 pm ? What
Ordered delivery . I got honey walnut
While visiting Las Vegas we decided to
This place is alright .... I personally
I am always pleased with Waffle House
A great food experience . I love
They have quite the extensive menu ,
Definitely a good bang for your buck
I love all the whining pigs !
Always come here every Friday from work
Awesome food ! . We were here
I was pleasantly surprised at the quality
I really like Embassy . The size
So earlier this year during all those
El Pollo plate was delicious ! !
First time customer . Jimmy gave me
After further investigation , I opt for
All you need do is get ya
Went in specifically for the 5.99 taco
So it 's starting to get pretty
I absolutely love this place ! It
Food 5 star ... service 3 ...
Disappointed in the car wash job done
Ordered the veggie poutine . It was
food was very tough , soda taste
I was not impressed by this chinese
I actually like this carwash , I
One of my favorite nail salons on
A waffle , eggs and hashbrowns to
I love the triangle , get there
Fabulous ! I ca n't believe the
I have given this place so many
Wow ! You would n't think much
Love , love , love this place
Yum . You should try this .
This is the best Waffle House I
This will be my first and last
So NPL is right around the corner
Been here before was n't impressed but
So once again this would be part
Very nice and clean ! The fact
Recently a friend at the gallery was
Insane selection of beer and reasonably priced
One of my favorite places to goto
Awful ! When my husband and I
I used to like this place but
July 2017 Bad service and filthy -
Just went to the Big Cheese for
Love that it 's open late .
After two subsequent visits we are giving
Lots of good things at this hotel
Giving 2 stars for `` below average
I spent one hour and half getting
Saw the plastic chickens in the window
Fun place to go to get your
First off , my family travels a
The NPL is a `` Cheers ''
The food was amazing ! Service was
Great tasting good made with high quality
I am so beyond angry about the
We went out with guests who were
The waffles and food were very delicious
Though NPL boasts an extensive menu with
I have been coming since you all
I love this place and their coffee
I really liked this hotel and would
Good selection of beer . Not much
Nice place . You need to call
I love the veal lasagna . I
I came here on a Saturday and
North Park Lounge is a place I
Best wings of all time and they
Not bad at all ... An oil
Very nice hotel with super spacious ,
Best place to get hoagies . Have
So many flavours to choose from .
This is a highly disorganized car wash
Like a previous writer said , used
For some reason , I walk into
I used to love coming to this
I used to live this place but
I 've been to a Waffle House
The food here is pretty good ,
Cool place but there was one snobby
This is a vast improvement from when
Homemade italian fare oozing with passion and
I 've stayed in a lot of
Overall is perfect ! Enjoyed my filet
Always friendly staff and service . Great
Not Bad I pass by Chico 's
If you think your mother or Aunts
Barros is one of my favorite pizzas
It 's your basic buffet , nothing
This is my 1st visit here .
One of my favorite go to 's
Pizza was a little blah from how
Just visiting area staying in a nearby
First of all , unlike some of
First time trying banh mi boys and
I went past a couple times before
Do I have to put any stars
Nice respite from the slots . Caramel
Staff was too busy gossiping with one
not impressed ! Bread was partially burnt
This place is so bomb ! !
Disappointing coffee and service ever ! !
Open late and by all the strip
So ridiculous ! They mail me a
Really awesome ! Love the wings ....
Stopped into Caramel at 7pm and had
Great service , clean place . Love
Super cute place ! The have a
My friends and family rave about this
Wish I could give it a zero
The Battleship is an excellent value and
Great selection of beer and wine .
Ask for Trish ! Wish they would
The Big Cheese ? I 'm sorry
I ca n't see how this place
Had the traditional poutine , fries were
The food needs to be rotated out
Excellent food and service . Had the
Came here for a free drink as
I have been riding by this place
A decent local place to get some
I did n't like the service I
Honestly I would throw myself into the
Tried 2 of their locations within a
Happy Hour : 1pm-8pm every day HH
The taste of Louisiana literally on the
Love this place ! It 's only
Used to come here for wings on
Came here just to relax and watch
This was the worst meal we have
Chico 's Tacos is kind of the
As I mentioned in a previous review
Lunch is priced very well around $
I do not know how people think
Do n't go on ayce night .
Hmmmm ... I like that they cut
Stopped in and had a battle ship
Mmmmmmmmm Chico 's . I consider Chico
I would of gave it 5 stars
Took my girlfriend here for her birthday
Unfortunately , the food is less tasty
Breakfast is yummy ! I really enjoyed
Great atmosphere ! The drinks were good
Went there on a double date .
This place does n't look like much
This is my favourite place for a
The Battleship hoagie is a long-time favorite
Best damn hoagie in Pittsburgh , order
Bottles are marked up to the extreme
I was quite surprised when strolling down
Overcrowded with seniors during week for lunch
What can i say but WOW ...
Not sure as to why there are
Do n't not go there or order
I just discovered the Whining Pig when
Good Chinese . I ordered delivery here
Love the pizza here ! My family
It 's pretty far from where i
Finally got around to visiting this place
So I have had a hate-hate relationship
This place is not like the advertised
I tried multiple times with no response.the
Really good place . Meals were constantly
We came in with a large party
Do n't waste your money this is
Today , my son and I had
Even by the low standards of sports
Great selection , awesome happy hour !
I get that the vibe is to
Atmosphere It 's a short walk from
Was unlucky to have been here during
Ahhh , Roach Coach - how far
Staff , facility , digs and such
Oh goodness where do I even start
I love this place . Everyone is
Ordered Chicken Fried Rice and Kung Pao
Nice restaurant and the food was really
Ordered a super battleship and was n't
Look . Poutine is n't that amazing
Decent . Had a breakfast burrito .
We 've come to this barros for
Stopped at this place on the way
Missed this place for about seven years
Today I found out the are charging
Recommend prefixed menu that includes dessert ,
I 've always loved Barro 's pizza
Great mexican food and great salsa !
Grade A+ times 10 . Staff was
Listen , this spot is badass !
Definitely not the right place if you
I have been here before for some
Definitely a place for take-out rather than
Caramel is a little room that is
By Calgary 's standards , their poutine
I visited here many times over the
I had dinner there on a Saturday
My first visit was dated in 2013
Very disappointing ! I went here because
Well , when you have a little
Friendly and professional service . Love the
Just SO good . I get the
We are new to Vegas and are
We had our fantasy football draft at
Tasty pizza . Affordable . Clean place
We had a great time there today
This has been my go-to cafe since
this place is amazing if you 're
GREAT CHANCE FOR A DELICIOUS MEAL ,
Some friends and I checked Jamburritos out
Trisha is absolutely amazing , she has
Ok , so I do n't love
While your first thought may not be
I came here with a group of
This is a decent Chinese buffet .
What can i say about triangle that
Not bad service or food except when
My friend and I went to the
3.5 Stars . A not so hidden
This comfy café is so far east
Heaven on earth . This place has
Adorable little cafe for a light lunch
Two stars for customer service . After
Me and husband went in tonight (
Food was awesome ! ! ! !
Jambalya= Cajun stew , usually good but
Excellent friendly service ! The location is
Have n't had it in awhile but
Great spot for craft beer and whine
Super tasty fun ! The place is
North Park Lounge is a great place
So a German , an Indian and
Great sandwich ! As big as a
I like this place . They accept
The fish sandwiches at the North Park
Banh Mi Boys is a a twist
This place always has great meals !
TL ; DR : restaurant served a
My best meal in Vegas during my
Great ! Banh mi was really good
First time here and Not a fan
If you have kids and want to
Always delicious . Always friendly . Keeps
Of all my travels and all the
Straight up : get the family style
After reading the reviews for this place
The good . It was a nice
The only place you need to go
Negative review is primarily based on their
Y'all do n't know good eatin '
This was a wonderful experience as Tracy
This place defiantly gave me the poutine
This place is great . Amazing beer
It 's nice . But they use
I do n't normally review places but
Very nice place to drink craft beer
Cute little spot . Always a bit
Well they can do celiac safe poutine
Best . Resto . Ever . Its
We are locals here ( part of
If you 're a fan of big
I have visited twice and both times
Looking for a restaurant with amazing ambiance
This place takes far too long .
Man I hope I got my oil
We were able to get in quickly
Best Italian food in Toronto . This
I went here on a UFC night
You know , this may be a
I definitely liked the feel of the
Positive : This place has GOOD tasty
Yuck ! ! So disappointed . The
Pork belly banh mi sandwich is sooooo
Dan is Awesome ! ! ! My
`` Wow , this is better than
This Embassy Suites had great service at
Well we have another good Chinese super
I have to start out by saying
Not the best Embassy Suites I 've
Its a hit or miss here .
I do n't normally go for wings
Little Dumplings ? More like Little Dankums
Great to have a place to satisfy
Been here a few times . I
I like this hotel . I 've
Wacky Wings is hugeeee ! ! I
Wacky Wings why do you look oh
you walk in and are no longer
Two crappy drinks . How can you
This place is awesome , I wish
The lunch time deal is amazing .
Five stars hands down ! I am
Pretty low key downtown hangout . My
I actually really enjoyed the meal and
There is no doubt that Edge Steakhouse
Came here on a Sunday or Monday
Very lack luster reception at check in
My chicken quesadilla was REALLY good .
TNT formerly Peoria Crossing , still provides
They have an awesome selection of beer
Went here on Halloween when it was
The boyfriend & I decided to grab
Absolutely delicious ! This has plenty of
Being from out-of-town we spent a lot
I was in town for my family
My go-to Gringo-Mex place on the way
Amazing nail salon ! Beautiful interior design
My husband and I went to dinner
Never ate here before and I 'm
Straight nasty if you can avoid !
came here before the night became a
Great late night snack . Close to
Never had bad service or a bad
Small , probably a good place to
Taco Tuesday is ok. they raised the
Jeremiah was an excellent server ! !
Love this place ! Great place to
Friendly staff , clean environment and reasonably
Friendly vibe from the server when I
Meal and service were both superior .
Paid 10.49 for unedible 2 taco plate
I 'll make this short and sweet
* * * * BEST SANDWICH *
This place is small , but it
Why have I not tried this sooner
After looking at reviews , my wife
Called today about getting an acrylic fill
I really hate to give this review
First time in Calgary and the fiancé
Sometimes when you find a business that
Best pedicure I 've had in awhile
The pizza & wings are the best
A-MA-ZING ! ! A friend of mine
Delicious ! I 'm so glad they
I used to love this place ,
I decided to get breakfast here today
Great service ! Great Breakfast food !
The fried catfish is to DIE FOR
I just bought my first destroyer Italian
The truck came to our office today
Smell terrible from the minute you walk
When we tried this place out it
Love the pizza the steak and cheese
We came here to see the Jones
The food is good but every single
I 've eaten here so many times
I give md nail , Dan and
DO NOT STAY AT THIS HOTEL It
The family deal is a great choice
I love the whining pig ... I
The thing about The Big Cheese Poutinerie
I was surprizes to see so many
I think for the first time ever
This place has a great selection and
The North Park lounge will not blow
I have stayed at this hotel several
I stayed here two weeks ago .
This place is a disappointment . The
Came here for what I can best
So happy to discover that Banh Mi
Nothing fancy , but generally filling and
This place is very convenient if you
This place started out well when it
Love this hotel ! Excellent 24 hr
Tasty food and excellent and friendly service
Worst customer service and service ! I
I usually come here for the chicken
Extremely poor experience . I purchased the
Great food , great atmosphere ! However
I hate to be a negative Nel
I personally have not eaten at Chico
Love the space and decor of this
Visited this place over the holidays .
Wish I could give this place zero
Caramel is a great lounge inside the
Stayed here for two nights with my
It 's a typical Chinese buffet .
It 's been about 3 years since
Great place to go on Wednesday !
Feeling frivolous ? CB & L is
Wacky Wings , how do I loathe
Just had take-out from here . We
Today was a cold and blustery day
Very cute and charming restaurant tucked in
My sisters and I came here after
Loved it ! Came here with a
Nothing to write home about , but
This review is for a takeout .
Terrible delivery service . First time was
Probably one of my favourite wing places
Good place to eat ... nice waitresses
A place in the Burgh where you
It was our pit stop while we
I went here with some friends on
This place was okay , but nothing
Our favourites are : - Pork belly
Went on Friday , March 24th at
I was pleased with the service and
I spend more time in Hilton Hotels
Came here with my sister and we
How insane I 've never reviewed this
Yuck ! Food old and service was
I just went here for the first
I search for the best place to
You guys rock . You had a
I am giving this place 3 stars
The staff is nice & friendly .
An excellent place to stay if you
Delicious ! Love their tofu tacos -
Am visiting from Lancastet , Ca .
What a wonderful place ! I ca
I drive from the other end of
Oh wacky wings the pinnacle of sports
As I have come to expect from
After we had dinner at Fix ,
Today ... What we ordered ( to
I may be a midwest-raised boy (
I recently had the pleasure of dining
Great menu ! I 'm going to
first time going to eat there tonight
I came here because of all the
Horrible experience . The one star comes
Went there thinking we could grab a
Layers of cheap cold cuts , lettuce
We were able to get in quickly
One of the best breakfasts i 've
It was crowded as expected on a
So this place was featured on a
Loud . That 's the best way
What can one say about Waffle House
Triangle hoagies are second to none .
Terrible service . They shorted out order
Went on a Saturday night for some
Favorite Bar in Downtown Phoenix ! Beer
Love the vibe , variety and the
Been going here for years ! They
Food was very good , decent prices
Ok we just had the food ..
Usually barros is very consistent with their
